protein	Intercept_value	Intercept_se	Intercept_t	Intercept_p	beta_value	beta_se	beta_t	beta_p	rsquared	samples	rsquared_rank
O00221	0.110428317362447	0.0562448063857133	1.96335136448256	0.0578267340396361	0.0464776477064446	0.124329458523352	0.373826511097651	0.710854478338821	0.00409335966745425	CSF	1293
O00233	-0.734565666198312	0.243937464595157	-3.0112867960541	0.00488062043116366	0.265832419373162	0.159042150302952	1.67145891115525	0.103811659372335	0.0759306404386362	CSF	867
O00241	0.470418292473521	0.18697735993437	2.51591044305386	0.0167601849757814	0.966889415517401	0.12174975016011	7.94161313880207	2.98611216342562e-09	0.649734485720991	CSF	17
O00244	1.19546769422951	0.83791152949742	1.42672305147365	0.162778910520178	0.817425483561931	0.238964335808276	3.42070075351227	0.00164130333662779	0.256036937152062	CSF	467
O00253	1.42859007088826	0.433494885094798	3.29551770968614	0.00230371939955428	0.645953696925576	0.189245067596611	3.41331853521526	0.00167466808704667	0.255214757729748	CSF	469
O00273	-0.480545654771353	0.441926299563299	-1.087388678262	0.284513821852542	0.456688111898293	0.193138153667212	2.36456703777542	0.0239014949766552	0.141222809242009	CSF	713
O00292	-4.28415952425371	0.821503880321815	-5.21502043614869	9.03444413723438e-06	-0.0523428687325892	0.141381239694348	-0.370224994813662	0.713511269114443	0.00401518234136861	CSF	1296
O00300	1.04354626943862	0.658567728599891	1.58456939828678	0.122322675946038	0.827754837411358	0.259803957945177	3.18607477714419	0.00308599747527175	0.229916781497792	CSF	519
O00308	-2.28213623234007	0.443872829797022	-5.14141907127695	1.1259394076466e-05	0.269730825390971	0.156989748198837	1.71814292643709	0.0948662021420978	0.0798877979029159	CSF	861
O00339	1.15449906412216	0.693977470916389	1.66359732484926	0.105384920537875	0.687633292046216	0.353966169824979	1.94265257718335	0.0603772516880035	0.0999075851840632	CSF	801
O00399	-0.486375740594758	0.0786628138099869	-6.1830452921455	4.98809216793738e-07	0.00468501684448606	0.0655493708782742	0.0714731015982774	0.943440009848981	0.000150224613059576	CSF	1431
O00451	0.225483783013163	0.164787276209853	1.36833248415378	0.180182906657247	0.779179706713657	0.139469740303791	5.586729458422	2.96703211190534e-06	0.47861993674693	CSF	82
O00468	4.8130926864734	2.81585213488767	1.70928459873316	0.0965122495449786	0.127217593260834	0.444312290480446	0.286324722467773	0.776366906065746	0.00240543073654017	CSF	1341
O00533	0.553502499145251	0.554193477305568	0.99875318243788	0.324969702390882	0.864024445535247	0.174280201561322	4.95767412359362	1.94891580788824e-05	0.419582594105186	CSF	150
O00548	0.569050734726597	0.16048841105367	3.5457434651546	0.00116445446692207	0.872697416921497	0.199452658311253	4.37546144689444	0.000109062273658416	0.360236792148181	CSF	234
O00559	-0.458011801485089	0.168381731367823	-2.72008012843496	0.0102079747176037	0.116635693496361	0.107432303884065	1.08566687373872	0.285264264917401	0.0335053165720993	CSF	1011
O00584	0.937657019306133	1.01178515751279	0.926735297848328	0.360596048140094	0.813407747938723	0.230038835434096	3.53595838026122	0.00119634271751304	0.268864400549617	CSF	429
O00585	0.0598817863534715	0.436384033228933	0.137222679552202	0.891664182042246	0.660415904070327	0.331555504498423	1.99187133107443	0.0544659971756404	0.104498479709771	CSF	791
O00592	0.184627599546482	0.602067173207371	0.306656146959353	0.76097532278149	0.834821585610426	0.199531913403106	4.18390006576979	0.000190565553450338	0.339870168806825	CSF	270
O00622	-0.77305521744014	0.934254289824911	-0.827456963119772	0.413748286964905	0.844599517985127	0.195104905755007	4.32895069817306	0.000124949043207832	0.355325752474296	CSF	243
O00626	-5.5296102281165	2.11718537655302	-2.61177424015616	0.0133103736102937	-0.0905797653078495	0.267382897607927	-0.338764244527972	0.736870657224035	0.00336397527899531	CSF	1316
O00748	-4.09869165198613	0.427203050522136	-9.59424715478185	3.33312765267555e-11	-0.103950657615823	0.0973824102104535	-1.06744798563904	0.293290606150855	0.0324263856612776	CSF	1019
O14523	0.123786298590014	0.0980432636186297	1.26256811555682	0.21533567894448	0.0800466909928736	0.121799807880828	0.657198828024372	0.515477607701118	0.0125438959325521	CSF	1163
O14558	-0.31805011671325	0.759808460587382	-0.418592491675305	0.678146446805931	0.820392507425758	0.189732734780821	4.32393760820175	0.000126791677007834	0.35479508108757	CSF	244
O14579	0.112815270479823	0.0536325796659014	2.10348394917033	0.0428979322791805	-0.185758538642098	0.133645058765887	-1.38993944375827	0.173581292133699	0.0537664291399634	CSF	929
O14594	2.80093122913984	1.69234221424759	1.65506196415784	0.10711533807043	0.341763654801387	0.355177244819618	0.962234095190857	0.342725954397666	0.0265102574586493	CSF	1055
O14618	-2.36458045342798	0.524652489321911	-4.50694602914035	7.41420363406159e-05	-0.0700347434394178	0.173597504631366	-0.403431740497288	0.6891566699152	0.00476416960242346	CSF	1279
O14625	0.855760490442675	1.08609680810208	0.787922848183384	0.436200885830762	0.428316406278496	0.305608459150169	1.40152012633928	0.170121548630918	0.0546169652169448	CSF	927
O14662	-0.275221891954307	0.0823506545103163	-3.34207291479182	0.00203195599535348	0.0286418323997643	0.0938988676549631	0.305028517543048	0.762203955614061	0.00272907285399739	CSF	1331
O14713	-0.198232881431289	0.0705114647354837	-2.81135673716237	0.00813016792134088	-0.0252238805041035	0.145581689864839	-0.173262726428865	0.863472326765563	0.000882161467843344	CSF	1384
O14737	1.60585209747731	0.201049855581571	7.98733275799728	2.62495061307045e-09	0.752391441260982	0.189875580369512	3.96254979074599	0.000360469993177868	0.315920159379738	CSF	329
O14763	1.00093081345779	0.37132446429118	2.69556926546293	0.0108447230821189	0.737948439587455	0.210989988792196	3.49755191614452	0.0013298364482648	0.264592476375807	CSF	440
O14773	1.77378903575034	1.24997350179193	1.41906131066577	0.164984205531173	0.691732364377314	0.282915108399333	2.44501740571924	0.0198192831776748	0.149534585231336	CSF	697
O14786	-0.471201626877692	0.243560730988283	-1.9346371024825	0.0613907755422884	0.398796439917276	0.120738452305445	3.30297790225436	0.00225794666063669	0.242924624423181	CSF	495
O14788	-4.09392285776163	0.251034672903792	-16.308196833553	1.20985538517087e-17	-0.0184071853621461	0.0779197602130688	-0.236232571966499	0.81466957904554	0.00163865827576247	CSF	1358
O14793	-0.762810063612238	0.298222880959829	-2.55785223842362	0.0151605884578059	0.265936570524553	0.151153590724734	1.7593797755612	0.0875098988166749	0.0834447333052209	CSF	853
O14798	0.940118599938817	0.314094446777353	2.99310799533245	0.00511569061093821	1.03089462329277	0.20861344177498	4.94165004192177	2.04426649619767e-05	0.418006586618576	CSF	155
O14828	0.588732632386007	0.270538613695958	2.17615010420527	0.0365862016838829	0.865309592807805	0.179102328810278	4.83136985742057	2.83866501846948e-05	0.40706776651482	CSF	175
O14836	0.033250043343705	0.868425320584079	0.0382877405294239	0.969682198845181	0.858818350329959	0.289914577057752	2.96231517244088	0.00553841594893975	0.205148973522774	CSF	582
O14867	0.0178880013480727	0.0841637887999001	0.212537976285758	0.832956487115295	-0.0840430492897319	0.121622251440766	-0.691017049052604	0.494246073498275	0.0138497425537732	CSF	1147
O14904	-0.88338061718355	0.0578921123391888	-15.2590842083605	8.90727165164822e-17	-0.0985866291159467	0.169866940101545	-0.580375610798739	0.56548837329843	0.00980975215903113	CSF	1195
O14917	0.757555067610146	1.28307014071858	0.59042373722911	0.558810916136338	0.916136658954608	0.265666723045441	3.4484434047764	0.00152153622975235	0.259126288019329	CSF	454
O14944	-2.26588030071241	0.214596127386253	-10.5588126324108	2.84610845581581e-12	-0.152290502527162	0.0864101445743305	-1.76241462478009	0.0869880234671689	0.0837087396728727	CSF	852
O14964	-0.511886160783506	0.0701325722038639	-7.29883625679002	1.87488321660287e-08	-0.10376970889828	0.138041397488681	-0.751728907314118	0.457386556917809	0.0163487566870381	CSF	1124
O14974	-0.232568277111565	0.116350872651749	-1.99885288190031	0.0536696975303221	0.000825414014886867	0.12804296999251	0.00644638292078939	0.994894242515199	1.22222946972519e-06	CSF	1458
O15031	0.701699015681875	0.388382916749663	1.80671956829183	0.079663453591551	1.00344256654345	0.231360353003565	4.33714140524325	0.000121994953410704	0.356192239983798	CSF	240
O15116	0.143527609189404	0.0653565444249476	2.1960709589569	0.0350067616712942	-0.178774758109638	0.118328122063317	-1.51083913943954	0.140068591173855	0.0629126002348671	CSF	900
O15117	-1.06568102185508	0.541933645104436	-1.96644189096197	0.0574540540173329	0.184771896069344	0.13352101645181	1.38384129314976	0.175425068276008	0.0533207805333782	CSF	933
O15123	-0.182872797799814	0.796711268499109	-0.229534594313346	0.819828708650249	0.726707421557465	0.210805835880531	3.44728322402472	0.00152637192347886	0.258997109333382	CSF	455
O15169	-0.116345768831811	0.190084935985841	-0.612072536039772	0.544561570842474	0.326299574698933	0.141976385058841	2.29826653611234	0.0278225678735559	0.134464262563041	CSF	726
O15197	1.2315482349471	0.241060086869253	5.10888488816928	1.24094548392791e-05	0.8151884171065	0.176977117610023	4.60617975993259	5.53339110183222e-05	0.384246400325924	CSF	204
O15232	0.493643507968123	0.351741317075526	1.40342770099461	0.169556871476949	0.776342014267661	0.26194079395947	2.96380721205183	0.00551719607389742	0.205313241824788	CSF	581
O15263	-4.10765953955874	0.441757075998021	-9.29845782385871	7.26314617440356e-11	0.0535839214340672	0.0500360467603765	1.07090637457195	0.291754955978653	0.0326299732205779	CSF	1017
O15354	1.19821851360149	0.928325297311552	1.29073129545382	0.20550512257467	0.738978755479897	0.244513402699452	3.02224232832024	0.0047439204787572	0.211757767796881	CSF	562
O15357	-0.843172812325379	0.208683978504466	-4.04042906584386	0.000288343234453283	-0.0645935413946322	0.0900309770499091	-0.717459073656665	0.477991531750128	0.0149138429026208	CSF	1137
O15389	0.941515257043181	0.205505105337891	4.58146893964092	5.95219470322501e-05	0.939128940547766	0.16082279306876	5.83952636705071	1.39157784231286e-06	0.500734714326563	CSF	71
O15394	0.946714761008752	0.866702710870969	1.09231775686657	0.282373217606587	0.745061113121032	0.181154184328581	4.11285621628052	0.000234046791117334	0.332228056273658	CSF	288
O15444	-6.78050488337911	0.563923769780203	-12.0237969150013	8.51931419756782e-14	-0.0106391680320155	0.0649118928962729	-0.163901675907319	0.870779005576821	0.000789486787710026	CSF	1390
O15455	0.815419708738052	0.111116153284826	7.33844436324101	1.67207271644564e-08	1.13278176673936	0.13691361128909	8.27369723195388	1.17735883111078e-09	0.668143965727843	CSF	13
O15467	0.356222340621017	1.19821048001015	0.297295297081696	0.768049963174602	0.771863720021292	0.186360107786499	4.1417861858374	0.00021527806835298	0.335345448692541	CSF	281
O15496	-6.37729719175591	0.482607030295366	-13.2142650053251	5.96380339109966e-15	-0.0364271008446169	0.0585742617341908	-0.621896030203891	0.538158439945448	0.0112471989889168	CSF	1177
O43155	0.969576347880618	0.136880756876026	7.08336489371381	3.50450787320562e-08	0.618215727185462	0.19933791856572	3.10134535182097	0.00385912564047317	0.220511425507119	CSF	544
O43186	-1.16123955540328	0.0670990602438575	-17.3063460379773	1.98288057033617e-18	-0.00354743750301217	0.159652916695516	-0.0222196849042083	0.982402608762537	1.45208008268786e-05	CSF	1452
O43240	2.07619153682254	0.478916352305817	4.33518614853386	0.000122693838090486	0.916134043722144	0.293288839313748	3.12365804940195	0.00363936374009936	0.22298572068642	CSF	536
O43278	0.754656407502062	0.13188127542543	5.72224074318094	1.97699381056696e-06	0.980328959281739	0.226397732457548	4.33011827742383	0.000124523678947743	0.355449311947755	CSF	242
O43291	3.06791136403196	1.73523575223604	1.76800838737827	0.0860329895834712	0.396834449438335	0.261464422180564	1.51773784795962	0.138324848691087	0.0634519092474104	CSF	896
O43464	0.0706877841237432	0.264686392658567	0.267062403222696	0.791034371219285	0.463494581437733	0.208072144342442	2.22756670722306	0.0326334406934707	0.127356055383229	CSF	745
O43505	0.0744934719937855	2.77205560852503	0.026873007801392	0.978718136571839	0.931782167113026	0.492108723059884	1.89344777576649	0.0668340901688612	0.0953872741264904	CSF	816
O43508	0.526447244082322	0.420679117844305	1.25142233534198	0.219322513432589	0.942273095011538	0.226969506297451	4.15154048833617	0.000209288672572405	0.336394874620227	CSF	279
O43521-2	2.56628847120088	0.512782644194019	5.00463208000051	1.69420645918035e-05	-0.259568267979547	0.242596161597172	-1.06996032530208	0.292174474311382	0.0325742245203842	CSF	1018
O43524	-0.189404324968536	0.101344297030762	-1.8689194213962	0.0702689156441946	0.000297932211732192	0.0534356606832792	0.00557553154433851	0.995583978892211	9.14309517034816e-07	CSF	1459
O43557	-0.653718885996415	0.626483965091829	-1.0434726544048	0.304092255434754	0.542730589478949	0.207764249929732	2.61224243180675	0.0132952626295908	0.167152709048692	CSF	664
O43561	-1.92971150647645	0.294144507277549	-6.56041999334568	1.62704596501715e-07	0.0387197036415226	0.114082765958522	0.339400112858417	0.736395916455107	0.00337657296884231	CSF	1315
O43570	0.215163196646909	0.251207127165879	0.856517086415429	0.397708529061746	0.831797050083489	0.234658690680008	3.54471018172417	0.00116778268456007	0.269837394911028	CSF	427
O43597	1.58407706197002	0.541678187579166	2.92438776065449	0.00610434832567797	0.735676104794913	0.275484088406344	2.67048492365112	0.0115343821265609	0.173382723910652	CSF	651
O43598	0.764658829100172	0.342269598944121	2.23408339934103	0.0321607330149084	0.829904445466402	0.206433603887311	4.02020034451093	0.000305592269305784	0.322196230753612	CSF	308
O43639	-0.149481451811067	0.0430187414529178	-3.47479834979989	0.00141557423353826	0.0246455948579556	0.130709129737894	0.188552971834304	0.851564151496469	0.00104456137377807	CSF	1377
O43699	0.245274902529217	1.04714705830312	0.234231572905033	0.816209984309553	1.01897352578039	0.215295187397664	4.73291362476338	3.80263132352663e-05	0.397168158910537	CSF	186
O43707	0.323075809493226	0.098850576295468	3.26832499719112	0.00247818836182486	0.0850616399953586	0.151649973502334	0.56090771419785	0.578538605919271	0.00916861346853518	CSF	1201
O43715	0.598212652120099	0.171268813834374	3.49282883863843	0.00134721170673457	0.888339723960411	0.190842004478755	4.65484381379627	4.79196923195182e-05	0.389231478372887	CSF	195
O43736	-0.355540010230944	0.126914048962892	-2.8014235865637	0.00833545656337147	0.999232554700211	0.186333782135221	5.36259471175805	5.80766675777705e-06	0.45823141082924	CSF	105
O43752	0.0978147921010429	0.0798622567266247	1.22479374	0.229071177811121	-0.268205587519177	0.189790090165488	-1.41316960904183	0.166695952267631	0.0554781137842035	CSF	924
O43827	0.855623999471798	0.203182418262925	4.21111239243444	0.000176100395901139	0.626890605185168	0.214187751094993	2.92682752389113	0.00606636486217935	0.201246419340215	CSF	593
O43854	1.76126790526709	1.41093646906986	1.24829710187318	0.220450284071563	0.84688028749585	0.332254535052592	2.54889007718675	0.0154901128187972	0.160428332808687	CSF	681
O43895	-0.630005179386968	0.586016589275348	-1.07506372842792	0.28991642223269	0.875432237541661	0.106522665021093	8.21827202096677	1.37394928486584e-09	0.665156572083258	CSF	15
O43915	-1.34623004868892	1.07163384010293	-1.25624070303679	0.217592244966452	0.508797386522913	0.181751761184087	2.79940828748052	0.00837769332860189	0.187316142049387	CSF	621
O43927	0.736603699556395	1.24118266826915	0.593469211573509	0.556794981478923	0.524030557462206	0.315171538696605	1.66268362818971	0.105569044833396	0.075195244885745	CSF	871
O60240	-0.562886524703525	0.0697743819272009	-8.06723770467523	2.09667552547291e-09	0.0188397867205412	0.157587798272199	0.119551049809069	0.905542422709656	0.000420189646160796	CSF	1410
O60242	0.764764404541029	0.596594150179457	1.28188384735416	0.208556019489827	0.847832020179942	0.187300179727506	4.52659480313053	6.99745799164304e-05	0.376032992426538	CSF	217
O60243	-0.192753941701871	0.563574149649588	-0.342020551903808	0.734440601510845	0.530183426388359	0.244631817427281	2.16727092969401	0.0373104005076267	0.121380355102994	CSF	757
O60259	0.495843123092487	0.114226265523295	4.34088535435282	0.000120667632975921	0.763264279887419	0.208588745303864	3.65918246823684	0.000849768905258461	0.282543252533618	CSF	408
O60449	-0.455928668473348	0.518461382928057	-0.879387903296577	0.385364183478783	0.67253010959699	0.167026022345228	4.02649898593004	0.000300116034167593	0.322880386714004	CSF	307
O60462	0.42189244077951	0.160990360888265	2.62060683914065	0.0130279545076763	0.823191392487145	0.208465594013299	3.94881177579178	0.000374904015069149	0.314420955741718	CSF	332
O60496	-0.498960747628973	0.182951731215844	-2.72728082053679	0.010027624204262	0.0290858420347739	0.126721149983621	0.229526342197283	0.819835069936049	0.00154708346419613	CSF	1361
O60542	-3.32956921558367	0.692150114570084	-4.81047267853415	3.02058064272037e-05	0.289065439534149	0.200816745029217	1.43944888406638	0.159167408082264	0.0574410162437964	CSF	918
O60575	-0.295290037544473	0.298922117832755	-0.987849409355804	0.33020467446769	0.146951902835772	0.17245391695483	0.852122731861535	0.400108575387519	0.0209097156084087	CSF	1090
O60609	0.638889297858998	0.296512282600526	2.15468071762726	0.0383591175573855	0.956653785153576	0.23904684185569	4.00195115621355	0.000322015835307725	0.320212271287305	CSF	313
O60635	-0.541101054784131	0.0496097435673902	-10.9071528267244	1.20569346523899e-12	0.111171698480164	0.14582097064509	0.76238484758644	0.451087277964395	0.0168076914790602	CSF	1121
O60664	0.00103991307654683	0.273416556124764	0.00380340200054418	0.996987560508422	0.68749016282283	0.183673748956142	3.74299630039669	0.000671908882551956	0.291814519636289	CSF	388
O60760	-1.57273233512905	0.172962113458923	-9.09292968082608	1.25627890096607e-10	-0.143745064206186	0.137818122800055	-1.0430055299384	0.304305417420638	0.0310039004624403	CSF	1025
O60763	-0.230294019864126	0.235574569393443	-0.97758438212192	0.335184823487511	0.0150918613925922	0.0905422745017721	0.166683038123775	0.868606805889521	0.000816486780997032	CSF	1388
O60825	-5.4909186825278	0.902420472567304	-6.08465659794556	6.68873017183698e-07	-0.303764020448187	0.165046264045907	-1.84047801508368	0.0744400457471747	0.0906017270342849	CSF	826
O60828	-0.247244657129163	0.0707505092052752	-3.49459897753963	0.00134067425726198	0.101680459296238	0.0988043869628115	1.0291087513605	0.310694330991288	0.0302080168852181	CSF	1030
O60880	-1.29113452041439	0.126182043755662	-10.232315803305	6.45745037458312e-12	0.264471281611459	0.147205829585413	1.79660875086475	0.0812872289947662	0.0867040959512009	CSF	844
O60884	1.76738292418159	0.156573446325585	11.2878841569753	4.79997109529011e-13	0.887726930904838	0.180628616991257	4.91465275930118	2.21550438650621e-05	0.415343569405634	CSF	161
O60907	-0.979241877926655	0.134157466472287	-7.29919775377495	1.87292390331425e-08	0.160778925072559	0.0879843894704002	1.82735739874229	0.0764344221089703	0.0894296591006089	CSF	833
O60911	-0.674826493439795	0.799331867957382	-0.844238195036876	0.404437581907477	0.206648648829176	0.349945110060272	0.590517320826643	0.558748913881104	0.0101520755518015	CSF	1192
O60934	-1.41584555437324	0.0790338055226026	-17.914429717905	6.86099363271504e-19	0.000125770330622222	0.134266753802008	0.000936719828705217	0.999258080428323	2.58071769072056e-08	CSF	1462
O75015	-2.30984466152321	0.629499225919905	-3.66933677821091	0.000826007341445064	0.347016531869415	0.18375596884694	1.88846399954749	0.0675200695368658	0.0949334012390954	CSF	818
O75023	0.273906242180273	0.825150205450731	0.331947129590369	0.741966888524454	0.96622643338243	0.175521852033968	5.50487829398838	3.79182557557331e-06	0.471258918003239	CSF	90
O75054	1.03001135309319	0.217309989491767	4.73982514794708	3.7254782606543e-05	1.12850781806505	0.229577863842281	4.91557765708776	2.20940888030283e-05	0.415434962227859	CSF	160
O75077	0.0456961186332003	0.174949421601018	0.261196168669896	0.795516943551527	0.802364545528904	0.191718526472695	4.18511742339715	0.000189894236272269	0.340000721717573	CSF	268
O75144	0.995333984108021	0.160303952969013	6.20904204589652	4.61640131648256e-07	0.669724896996292	0.157843415714062	4.24297012305866	0.00016053123388621	0.346188994344097	CSF	253
O75326	0.868936169763745	1.02619591344508	0.846754658032701	0.403052746974655	0.827530585195779	0.182797915714838	4.5270241838354	6.98861402478131e-05	0.376077504527404	CSF	216
O75340	-1.23009066928626	0.66816807352612	-1.84098989165213	0.0743631472048563	0.702629426126462	0.202514178446257	3.46953201754674	0.00143616357157333	0.261474071500396	CSF	447
O75354	0.618160279687824	0.176810829346118	3.49616752533713	0.00133490686023175	0.747107056434538	0.225047445361561	3.31977577099014	0.00215804510912492	0.244795382486215	CSF	494
O75356	-1.23188958123548	0.362163956215553	-3.40146930718385	0.00172958775332556	0.1490407658548	0.141102259751857	1.05626065887891	0.298296950810682	0.0317717432911246	CSF	1023
O75380	-1.54658974129526	0.115720090934344	-13.3649198579765	4.30933325516132e-15	0.040241962110729	0.0621651741584563	0.647339328739819	0.52175945781867	0.0121748923450409	CSF	1168
O75462	0.181916283039988	0.103153123994046	1.76355573148215	0.0867924776490941	0.892585668809873	0.180076616536572	4.95669946480029	1.95458713032969e-05	0.419486832488155	CSF	151
O75475	-1.98273346115501	0.256512850281095	-7.72956777402092	5.44665697834651e-09	-0.0193367056717317	0.156954977852498	-0.123199059604875	0.902674875579378	0.000446212813698273	CSF	1408
O75493	1.34436096996576	0.715948819701184	1.87773334206607	0.0690176246394185	0.70678121214475	0.248405285310874	2.84527445243457	0.00746426441899313	0.192314381208419	CSF	611
O75509	1.82293841094415	2.10484009446484	0.866069786364288	0.392522526624318	0.545637836928879	0.477262312582636	1.14326612963894	0.260914432692355	0.0370197217732765	CSF	992
O75563	-0.71015943635441	0.57954715392448	-1.22536955197773	0.228857018915953	0.118795188184295	0.156643399067774	0.75837979060258	0.453448839400348	0.0166344925384204	CSF	1122
O75569	-0.432098840628234	0.0992968301150763	-4.3515874588088	0.000116951342398932	-0.022709005239958	0.112937415904345	-0.201076012392492	0.841837234998673	0.00118775118009661	CSF	1371
O75594	-0.14531900944783	0.645186344849153	-0.22523571772401	0.823144239031236	0.886755146019593	0.180285937397858	4.91860407316566	2.18957955569097e-05	0.415733934868832	CSF	159
O75629	0.990576853660233	0.671506483651487	1.47515605251303	0.149371616758165	0.720036385696198	0.237474230104662	3.0320611435559	0.00462448603557376	0.212842607659271	CSF	559
O75695	-0.226207162766066	0.064295773665835	-3.51822755787548	0.00125628298053098	0.0816000172491442	0.100286389924481	0.813669903868233	0.421496078989776	0.019100386331725	CSF	1104
O75787	0.413653602425576	0.209394241873312	1.97547744734951	0.0563764154394495	0.0538992570455021	0.182940943175443	0.294626539635864	0.7700706609593	0.00254658065995258	CSF	1335
O75791	-0.374637192795586	0.127341943197339	-2.94197797983198	0.00583542662600994	0.0396570011155962	0.0908366702681197	0.43657479956654	0.665179758206274	0.00557456052958789	CSF	1261
O75888	1.49681299398144	0.476944822771392	3.1383357623716	0.00350133572283594	0.714583637252965	0.207927643519904	3.43669377075667	0.00157119758043248	0.257817972062043	CSF	460
O76036	-3.48119537965953	0.561043225682147	-6.20486126612956	4.67424049134646e-07	-0.18158562403299	0.188652631262704	-0.962539577728587	0.34257478330705	0.0265266460863951	CSF	1054
O76038	-0.749467118280001	0.0918263393993081	-8.16178803579366	1.60871734828044e-09	0.120503906034499	0.106531251742433	1.13116014374681	0.265903560254667	0.0362681564878258	CSF	994
O76061	-0.334313642255363	0.303004921781202	-1.1033274320764	0.277633189471619	1.09457340876962	0.322202446528423	3.39716045164499	0.00174998419629602	0.253415062869528	CSF	477
O76070	1.78121833452239	0.471157758188237	3.78051364657941	0.000604536536392692	0.726096356515505	0.167232122620511	4.34184739832064	0.000120328866117286	0.356689768709588	CSF	239
O76076	-1.71163792775624	0.583269716628298	-2.93455648212063	0.00594749887572349	0.331681746030207	0.172534433298432	1.92240899216042	0.0629653047315324	0.0980393152059346	CSF	808
O76096	0.0992390851178042	0.534839063223281	0.185549433356132	0.853900637590435	0.410025045078365	0.293467487995785	1.39717366267249	0.171413679733546	0.0542970940840141	CSF	928
O94760	1.05235327658937	0.60504149978112	1.73930759620633	0.0910283412246218	0.789246741740399	0.149442537682572	5.28127234707981	7.40927859846941e-06	0.450654539981113	CSF	112
O94779	0.60392459444559	0.5152030826982	1.1722068728369	0.249262356079466	0.794385239287088	0.137647222150639	5.77116796747068	1.70754999010676e-06	0.494847291636828	CSF	76
O94813	-0.39963694849282	0.120770041643646	-3.30907353391516	0.00222119333713964	-0.0552743025219468	0.144047845762554	-0.383721826795385	0.703573790839108	0.00431198626408435	CSF	1289
O94856	-0.0483603467572002	1.21809685140245	-0.0397015612523099	0.968563272263619	1.10327123729527	0.485368201797916	2.27306039664012	0.0294592602652147	0.131917927843284	CSF	734
O94903	1.54972260892566	0.215233742590283	7.20018427536105	2.49520040615968e-08	0.732303435720869	0.208510727331052	3.51206599820734	0.0012777824216485	0.266207230860759	CSF	435
O94907	1.60487251824029	0.189940321331624	8.44935139094707	7.23526168674315e-10	0.855422307671484	0.285020375955016	3.00126720696802	0.00500889171685578	0.209442141210515	CSF	569
O94985	1.8907286775789	0.35639920217061	5.30508672876826	6.89932754411944e-06	0.13036800227993	0.181406721781693	0.718650339962686	0.477266484128577	0.0149626681414753	CSF	1135
O94992	-1.92664327468165	0.326341315757748	-5.90376756374867	1.14826423253472e-06	-0.138562023893761	0.147716013283844	-0.938029810129704	0.354845213124963	0.0252265610449495	CSF	1065
O95183	0.19618733610934	0.122074499744656	1.60711153041549	0.117278470567127	0.0373290978497909	0.201495839357762	0.185259894044323	0.854125944569083	0.00100842993491916	CSF	1378
O95256	-1.7474172700299	1.12639391091144	-1.55133763872707	0.130080426991726	0.257596372785424	0.199263087009577	1.29274506709336	0.20481546256103	0.0468498476632324	CSF	956
O95274	-1.14357962518993	0.594879787777476	-1.92237095407535	0.0629702565384524	0.560639860492803	0.160809730575646	3.48635532492902	0.00137138198808262	0.263346537688992	CSF	446
O95379	-0.189919053334007	0.0693020388781161	-2.74045405313434	0.00970533093289882	-0.298494535848075	0.198833656076505	-1.50122741661615	0.142527485777679	0.062164269196565	CSF	902
O95388	1.07429360550146	0.508919334800511	2.11093101016209	0.0422095287874628	1.046159176853	0.231854124967592	4.51214390513533	7.30163311974842e-05	0.374533689808582	CSF	218
O95407	0.822941432334504	0.320709261683756	2.56600457378119	0.0148664513248004	0.769402380885102	0.151360930340889	5.08322972878328	1.33982056343737e-05	0.431810818105243	CSF	134
O95445	-5.8496788327385	0.497974037279571	-11.7469554531301	1.61977615724573e-13	0.00653550652197767	0.0873747832563453	0.0747985434516434	0.940813368490812	0.000164526517820263	CSF	1429
O95466	-1.93075709639595	0.227067675448173	-8.50300287165551	6.24019409132228e-10	-0.130272881020017	0.119953413397884	-1.08602896182623	0.285106333986229	0.0335269200438642	CSF	1010
O95498	-0.0283102732401967	0.388226732891944	-0.0729220088202332	0.942295491816715	0.787080875436073	0.117532236828085	6.69672335588524	1.08813050333621e-07	0.568780213577855	CSF	42
O95502	4.19391913011398	1.85217610407266	2.26431985646083	0.0300466908217499	0.332382226330136	0.289455583568107	1.14830131183816	0.258859363235895	0.0373343240031193	CSF	991
O95544	0.62814673575371	0.61567467425548	1.02025755162548	0.314811469060479	0.803283257312278	0.192173630934364	4.17998688689311	0.000192739298399906	0.339450415892527	CSF	271
O95630	-0.993373102857463	0.564088064886695	-1.76102485532466	0.0872266829165251	0.565222918985375	0.20207853519697	2.79704580416936	0.00842746088228771	0.187059230685013	CSF	623
O95633	1.55068831712418	0.720571220626713	2.15202643782454	0.0385835208953615	0.470190482110043	0.329785228972216	1.42574754962617	0.163058394559293	0.0564141158400157	CSF	921
O95644	-0.551233400174702	0.157668501365207	-3.49615424388339	0.00133495559438363	0.078001912748045	0.119436186556609	0.653084421035786	0.518094053117784	0.0123892647341444	CSF	1166
O95684	-0.0538369935878092	0.0938563722967884	-0.573610424847535	0.570006612704355	0.277258122261549	0.159806005528782	1.73496685149053	0.0918046584336744	0.0813321002758855	CSF	856
O95715	-1.29915452789466	0.0397862595940149	-32.6533466868067	2.94637681920883e-27	0.0397677157086124	0.115891730247856	0.343145413599071	0.73360180458909	0.00345124690527039	CSF	1312
